training;age;emergency_braking;braking_distance;power;miles;risk;group_name;group
0;42.733733084436054;1;33.26667453294408;186.69105240291327;68.5771083962964;1.2461024069427693;medium;1
0;20.52398030738727;1;40.21003768422663;124.200186817948;69.98284420130037;1.1115310246779115;medium;1
1;45.35780398775508;1;41.53175057946119;119.98705892580104;57.64915568333373;-1.501777018364267;low;2
0;29.883416442617197;0;43.0466545505069;129.96151182368865;42.199651750020216;2.302528078069491;medium;1
0;26.139488427201933;1;43.48232287123349;171.2062849589464;48.18912987380414;2.0496745210731713;medium;1
1;32.76570652039992;1;39.77063554371586;122.8816679003029;49.338855063320615;-2.378386345954725;low;2
0;29.96540173801646;1;40.512338790156946;150.80376262871346;61.567861478207426;0.6281588014285248;low;2
0;37.454791910295455;1;39.40751931090336;127.35526632933465;42.41336875763297;-0.33111204847810555;low;2
0;35.59315850543738;0;41.61946733952351;88.78464776045254;125.09906749549143;2.6091023022992004;medium;1
0;29.80002099603601;1;43.403351590595726;149.37266771465818;50.89852691092337;1.0214985325248753;medium;1
1;37.35201649027144;1;46.79911048684812;117.35523437524401;33.73698876820613;-1.0047298590806986;low;2
0;65.97705714662823;0;32.374541111144914;134.36814637542545;47.09588887539562;2.3668941679514073;medium;1
0;27.609470211091576;1;39.09483947687563;148.76164300623142;84.75087085548196;1.410666102900563;medium;1
0;20.757579896198035;0;40.697166991909526;118.55697923103862;118.86745179290695;3.964903892786167;high;0
0;48.38760514836561;0;35.037176280889916;204.25802966222454;57.1819850609395;2.654150409990529;medium;1
0;25.337020195641415;1;42.865277610922696;168.9589410454577;32.15457045282535;2.5377090543721192;medium;1
1;51.87503541339319;0;38.27266161865038;111.19741026873407;104.60704251598825;0.4610468065922222;low;2
0;28.075435470779833;1;47.30569020308973;108.89007522454773;127.54507689204746;3.3260087075994065;high;0
0;41.09324672706088;0;39.20777118981531;176.49270964836708;87.57150672218543;3.0579024222072047;high;0
0;53.21159467020678;1;40.586918112392226;125.61119255349406;50.150087740461075;1.7323397889283416;medium;1
1;25.75607911950375;1;38.902129792197854;301.3236354599489;53.62895200028929;1.2520969649874514;medium;1
