training;age;emergency_braking;braking_distance;power;miles;risk;group_name;group
1;66.57249620520362;1;47.25388592950833;182.56638865189512;81.28128630624457;3.7311989525642826;high;0
0;40.75909002842359;1;40.127453894772124;85.38855938260225;61.43552688859198;0.09537683674017045;low;2
1;60.825012984019544;1;44.16883504244045;128.46405098456825;57.48514076044759;0.46931730950621625;low;2
0;55.10805013285473;1;42.667310296854694;110.87138581364421;81.6060238381378;1.7690098215749628;medium;1
0;41.542984945372154;1;39.85033922466329;58.75483116390674;39.7464974868187;0.6008265529857174;low;2
0;51.12234271048526;1;48.32141683892827;91.60685936192723;93.32151128651316;3.2403552700041782;high;0
1;41.12607506272619;0;48.65079360947136;106.38138211074028;40.324981082006886;0.6838812261181723;low;2
0;38.63696443229984;0;44.05858973335706;94.43681191228903;65.52865854628229;1.7556286765823361;medium;1
0;53.144798124275496;1;48.05098981795895;135.08463163104096;45.40398619763586;2.81555475730352;medium;1
0;21.284867049487218;0;39.47059120716978;143.1110911819787;32.884558867833036;2.018836235739265;medium;1
0;26.68023113967199;1;39.88717337057305;98.31683712323253;55.31196829009046;-0.17946277138877967;low;2
0;25.391482539426082;1;39.51548147865555;124.6634781861973;88.35131947723035;1.0728896657153226;medium;1
0;28.14809761631182;0;43.454774785676506;98.46046333627527;38.86636108381593;1.6456112207901363;medium;1
1;38.50151586129528;1;37.07706581703117;138.58076462108306;83.76845478843617;-1.2671182384102164;low;2
0;44.813505453230974;1;37.67895980313138;149.51646175026394;49.690161119537;0.025446946507404023;low;2
0;20.51529897364481;0;41.47403442602236;113.48742679772208;29.916437947870744;2.119613742411784;medium;1
0;51.665082008420555;1;44.14154940618546;146.62239728547013;32.79562524173613;1.6695689637948514;medium;1
0;45.179077841831095;1;36.89714311189342;138.14001427006028;63.36590920085733;0.4682805658038664;low;2
0;21.723273110610723;1;36.84349298732225;105.10779950957169;75.03317985499666;-0.19451128917138302;low;2
1;33.64808401005974;1;34.915520916437615;137.52996600769518;67.01438023156794;-2.540649670675256;low;2
1;34.78648403401804;1;33.8859046654876;97.28313644497432;62.88041383903574;-3.3292380528442753;low;2
0;44.26442344200254;0;37.35149728727307;238.55412354780012;86.84061212147238;3.902296219175851;high;0
0;45.93820257286661;1;36.30735785225126;110.51315071937634;58.380931698267105;-0.7482723334292094;low;2
0;29.41841832319227;1;42.11225776623344;92.24866939066487;92.81810657301007;1.1190406753144202;medium;1
1;36.16085357117284;1;33.50396658284336;124.58032390830041;169.0256540567444;-0.0575515405169017;low;2
1;28.849066827975157;1;39.305546597511714;77.91088470314;63.65250267152544;-1.2869599430079286;low;2
1;23.43431841810488;0;39.63842451352556;113.31322106666943;86.69650906869033;0.21203168609945858;low;2
0;28.552320424178443;0;58.119138100168925;145.92215128116334;75.97699849949653;5.596724572226256;high;0
0;56.30247294834507;0;33.430901431118706;119.18784267218535;58.627986672296416;1.1897537913921687;medium;1
0;43.32153885586379;0;33.22998082456245;141.22048756645384;81.83517419738638;0.8058790297650268;low;2
0;20.311999420767417;1;40.92286552608903;113.51211041020797;93.97187185003233;1.3425146627885738;medium;1
1;54.14293026291983;1;44.545041558995585;169.5360442326098;85.63951201583056;2.191305210274144;medium;1
1;28.758314891500095;1;35.54204624929224;149.48595057841337;63.53030151969713;-1.9895923540511482;low;2
0;46.646713175836005;0;41.08028801043577;128.81980314817315;58.7150698653426;1.6388739295060677;medium;1
0;38.991471089174894;0;42.69023470323077;124.00288007354857;86.78871040783632;2.7612648043489307;medium;1
0;26.337185914997146;1;39.898840578662025;176.75460644223946;58.26304644359053;1.719425952846437;medium;1
1;36.711030712572416;0;36.66896702174594;190.2187364653234;119.18565924403211;1.5541002070751884;medium;1
0;48.61891440682696;1;33.960540742777425;106.89550406865968;101.32131977689075;-0.032751863032033764;low;2
1;21.47467203954629;1;39.2962439778317;118.21548972926442;38.540248915109466;-1.0964441551242412;low;2
0;38.57538309520096;0;42.70726104163855;114.87271086196466;78.9092871565993;1.607863384345752;medium;1
0;36.156881524943515;1;42.07493460302512;129.2578913746614;93.46426934440113;1.859909818334962;medium;1
0;27.06898773726934;1;46.81509418859127;129.095754205197;98.27290309221193;2.690228913898618;medium;1
0;19.750030012699497;1;37.94492675556488;163.09450088583606;59.39389011776229;1.2084826786094138;medium;1
0;34.22275427762365;1;36.2809565434311;155.3302042764526;124.87847828691113;1.3114516413251014;medium;1
0;45.657675273325594;1;35.349446218381495;56.41291065096027;59.08657190549632;0.13954092508977992;low;2
0;44.48085802096454;1;46.11069134175716;186.15296271606002;57.609625171840925;2.9061654542503037;medium;1
1;23.56039694559703;0;44.3256098825984;110.26196543086112;86.2043423998115;1.3785312816555828;medium;1
0;32.8060696277751;1;43.95362264615289;155.0200749806702;55.14263066618298;1.4230275130970793;medium;1
0;43.45932668649249;1;37.0977838111166;164.0327780543185;94.98063787186695;1.883138689702533;medium;1
1;30.87228841328013;1;34.57902312904209;134.893278241993;86.94600242670104;-1.5308368767544174;low;2
